,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,RSI,Signal,Profit/Loss,Balance,In_Trade,Position,Entry_Price,Trade_Type
13,2021-01-20 00:00:00+05:30,1440.9278934263991,1440.9278934263991,1426.528214278234,1432.2880859375,6673026,0.0,0.0,HDFCBANK.NS,71.13991667764141,Sell,0.0,10000.0,1,6.981835636407273,1432.2880859375,sell
14,2021-01-21 00:00:00+05:30,1432.288197834022,1434.5441243064993,1409.3927296367244,1415.776611328125,13166527,0.0,0.0,HDFCBANK.NS,64.16982845917485,Hold,115.28040183736812,10115.280401837368,1,6.981835636407273,1432.2880859375,sell
15,2021-01-22 00:00:00+05:30,1409.152554149682,1409.152554149682,1382.513149062634,1385.777099609375,7696182,0.0,0.0,HDFCBANK.NS,56.965876186636365,Hold,324.73206183015463,10324.732061830155,1,6.981835636407273,1432.2880859375,sell
16,2021-01-25 00:00:00+05:30,1406.4647616325653,1421.7284463094643,1396.9130204978962,1404.3048095703125,10172359,0.0,0.0,HDFCBANK.NS,58.75946301528563,Hold,195.3746361638623,10195.374636163862,0,0.0,1432.2880859375,
17,2021-01-27 00:00:00+05:30,1409.248563859549,1412.9925037808941,1349.8739117687924,1353.185791015625,11778138,0.0,0.0,HDFCBANK.NS,47.839820827948266,Hold,195.3746361638623,10195.374636163862,0,0.0,1432.2880859375,
18,2021-01-28 00:00:00+05:30,1334.2742977930525,1345.2180774194392,1288.2912987882955,1316.5626220703125,21352223,0.0,0.0,HDFCBANK.NS,42.20326905287757,Hold,195.3746361638623,10195.374636163862,0,0.0,1432.2880859375,
19,2021-01-29 00:00:00+05:30,1335.6661780851753,1352.3698288671665,1309.890776567346,1334.8502197265625,14352251,0.0,0.0,HDFCBANK.NS,42.92833186339253,Hold,195.3746361638623,10195.374636163862,0,0.0,1432.2880859375,
20,2021-02-01 00:00:00+05:30,1353.8097422276735,1423.168192059937,1344.929940692055,1417.6483154296875,13185272,0.0,0.0,HDFCBANK.NS,53.53945194825249,Hold,195.3746361638623,10195.374636163862,0,0.0,1432.2880859375,
21,2021-02-02 00:00:00+05:30,1440.9278337669211,1515.3261729520887,1437.4719343514257,1498.0946044921875,21210103,0.0,0.0,HDFCBANK.NS,59.66233349818381,Hold,195.3746361638623,10195.374636163862,0,0.0,1432.2880859375,
22,2021-02-03 00:00:00+05:30,1515.8061550937844,1518.3980503469704,1480.2869481663176,1511.7742919921875,10118627,0.0,0.0,HDFCBANK.NS,62.53158328455143,Hold,195.3746361638623,10195.374636163862,0,0.0,1432.2880859375,
23,2021-02-04 00:00:00+05:30,1503.3264040849763,1524.4459321117129,1481.6788409836188,1515.902099609375,12242342,0.0,0.0,HDFCBANK.NS,63.201312149338214,Hold,195.3746361638623,10195.374636163862,0,0.0,1432.2880859375,
24,2021-02-05 00:00:00+05:30,1486.0468294306515,1553.485324112501,1486.0468294306515,1533.6617431640625,13527358,0.0,0.0,HDFCBANK.NS,65.07423020071766,Hold,195.3746361638623,10195.374636163862,0,0.0,1432.2880859375,
25,2021-02-08 00:00:00+05:30,1555.1654224784886,1566.3491972561308,1531.8378942673535,1541.0057373046875,8723790,0.0,0.0,HDFCBANK.NS,64.35201204808476,Hold,195.3746361638623,10195.374636163862,0,0.0,1432.2880859375,
26,2021-02-09 00:00:00+05:30,1545.5654937510767,1562.8451079669273,1523.1979462532722,1547.3414306640625,9210683,0.0,0.0,HDFCBANK.NS,63.125894233970094,Hold,195.3746361638623,10195.374636163862,0,0.0,1432.2880859375,
27,2021-02-10 00:00:00+05:30,1543.9814504685703,1550.2213109345048,1504.2863615568692,1518.446044921875,9894003,0.0,0.0,HDFCBANK.NS,60.44452639255222,Hold,195.3746361638623,10195.374636163862,0,0.0,1432.2880859375,
28,2021-02-11 00:00:00+05:30,1518.6860576035867,1533.8537654826823,1501.5983926352324,1509.4222412109375,6824309,0.0,0.0,HDFCBANK.NS,61.562119347350546,Hold,195.3746361638623,10195.374636163862,0,0.0,1432.2880859375,
29,2021-02-12 00:00:00+05:30,1510.9104257462334,1528.766005259221,1510.0464215213528,1518.63818359375,4955053,0.0,0.0,HDFCBANK.NS,67.2913421753832,Hold,195.3746361638623,10195.374636163862,0,0.0,1432.2880859375,
30,2021-02-15 00:00:00+05:30,1536.061599607387,1559.965088086425,1532.7976492168768,1551.9012451171875,5177622,0.0,0.0,HDFCBANK.NS,68.49954069008484,Hold,195.3746361638623,10195.374636163862,0,0.0,1432.2880859375,
31,2021-02-16 00:00:00+05:30,1556.3173623792811,1575.3249867903812,1544.0776344197582,1561.54931640625,6948679,0.0,0.0,HDFCBANK.NS,79.14597147204988,Sell,0.0,10195.374636163862,1,6.5290122630436676,1561.54931640625,sell
32,2021-02-17 00:00:00+05:30,1555.165263120962,1556.8932713983827,1519.646056494125,1523.0059814453125,6397213,0.0,0.0,HDFCBANK.NS,78.72308119782087,Sell,251.64990661856064,10447.024542782423,1,6.5290122630436676,1561.54931640625,sell
33,2021-02-18 00:00:00+05:30,1541.6775255675457,1541.6775255675457,1486.0468147448178,1492.0947265625,7360280,0.0,0.0,HDFCBANK.NS,71.13546516836382,Sell,453.46986881451267,10648.844504978375,1,6.5290122630436676,1561.54931640625,sell
34,2021-02-19 00:00:00+05:30,1483.1669489805413,1501.59849137547,1471.6472056874884,1477.5030517578125,8569754,0.0,0.0,HDFCBANK.NS,59.85147544092852,Hold,548.7390925526615,10744.113728716524,1,6.5290122630436676,1561.54931640625,sell
35,2021-02-22 00:00:00+05:30,1483.2149849997627,1510.9103442137864,1477.8390110838936,1486.046875,14725919,0.0,0.0,HDFCBANK.NS,47.402198477879665,Hold,492.95636583114174,10688.331001995004,1,6.5290122630436676,1561.54931640625,sell
36,2021-02-23 00:00:00+05:30,1491.566743976932,1495.3586125583006,1461.7114330694637,1467.9512939453125,9119953,0.0,0.0,HDFCBANK.NS,40.72721749884542,Hold,611.1026364440968,10806.47727260796,1,6.5290122630436676,1561.54931640625,sell
37,2021-02-24 00:00:00+05:30,1465.4073496976225,1549.3574323559676,1455.5675689348313,1542.1575927734375,7157166,0.0,0.0,HDFCBANK.NS,54.28482635381866,Hold,321.9834375640494,10321.98343756405,0,0.0,1561.54931640625,
38,2021-02-25 00:00:00+05:30,1545.3255239566404,1570.764956405686,1537.8856899385235,1542.109619140625,10054785,0.0,0.0,HDFCBANK.NS,51.4632618825407,Hold,321.9834375640494,10321.98343756405,0,0.0,1561.54931640625,
39,2021-02-26 00:00:00+05:30,1523.5339822174199,1525.3099190717928,1460.1273530496296,1472.9910888671875,13956423,0.0,0.0,HDFCBANK.NS,40.295833089499546,Hold,321.9834375640494,10321.98343756405,0,0.0,1561.54931640625,
40,2021-03-01 00:00:00+05:30,1501.4064873999932,1509.6143510688767,1479.0389397866406,1496.5106201171875,6768009,0.0,0.0,HDFCBANK.NS,43.08658118766972,Hold,321.9834375640494,10321.98343756405,0,0.0,1561.54931640625,
41,2021-03-02 00:00:00+05:30,1512.6383164590522,1523.9661114369192,1488.9268906070308,1505.4384765625,8055019,0.0,0.0,HDFCBANK.NS,48.12925122296177,Hold,321.9834375640494,10321.98343756405,0,0.0,1561.54931640625,
42,2021-03-03 00:00:00+05:30,1520.6062472522929,1532.125991549659,1502.366652114797,1523.3421630859375,5611205,0.0,0.0,HDFCBANK.NS,51.95210268054622,Hold,321.9834375640494,10321.98343756405,0,0.0,1561.54931640625,
43,2021-03-04 00:00:00+05:30,1486.5748893949585,1508.1263618226712,1477.5030214269777,1489.934814453125,8145719,0.0,0.0,HDFCBANK.NS,46.23046281345746,Hold,321.9834375640494,10321.98343756405,0,0.0,1561.54931640625,
44,2021-03-05 00:00:00+05:30,1469.727312634038,1483.742977482139,1460.2235005653956,1468.767333984375,8722911,0.0,0.0,HDFCBANK.NS,38.72401060057216,Hold,321.9834375640494,10321.98343756405,0,0.0,1561.54931640625,
45,2021-03-08 00:00:00+05:30,1480.2868948783007,1492.766615781944,1451.967528212341,1458.6873779296875,7558525,0.0,0.0,HDFCBANK.NS,36.064497457311774,Hold,321.9834375640494,10321.98343756405,0,0.0,1561.54931640625,
46,2021-03-09 00:00:00+05:30,1483.16692734375,1503.0384373604204,1476.6870718359376,1499.966552734375,7533348,0.0,0.0,HDFCBANK.NS,46.901638230119175,Hold,321.9834375640494,10321.98343756405,0,0.0,1561.54931640625,
47,2021-03-10 00:00:00+05:30,1509.0863464541821,1511.966282229858,1490.0307948421037,1493.4866943359375,5527508,0.0,0.0,HDFCBANK.NS,50.20035879387626,Hold,321.9834375640494,10321.98343756405,0,0.0,1561.54931640625,
48,2021-03-12 00:00:00+05:30,1535.965763836353,1535.965763836353,1473.6152004845765,1489.8387451171875,7815602,0.0,0.0,HDFCBANK.NS,51.83334941948349,Hold,321.9834375640494,10321.98343756405,0,0.0,1561.54931640625,
49,2021-03-15 00:00:00+05:30,1486.430890867255,1486.430890867255,1454.6556225760341,1467.4713134765625,6115193,0.0,0.0,HDFCBANK.NS,47.34823230008536,Hold,321.9834375640494,10321.98343756405,0,0.0,1561.54931640625,
50,2021-03-16 00:00:00+05:30,1469.631313242624,1478.751110259512,1449.5677363684924,1451.6317138671875,6861183,0.0,0.0,HDFCBANK.NS,47.65518339696558,Hold,321.9834375640494,10321.98343756405,0,0.0,1561.54931640625,
51,2021-03-17 00:00:00+05:30,1463.2473098775363,1477.4069935388081,1430.5599932634948,1435.50390625,10532214,0.0,0.0,HDFCBANK.NS,31.60599028959018,Hold,321.9834375640494,10321.98343756405,0,0.0,1561.54931640625,
52,2021-03-18 00:00:00+05:30,1451.2475576317606,1461.1353834662598,1421.8722377490528,1431.3280029296875,9032770,0.0,0.0,HDFCBANK.NS,31.16228750249607,Hold,321.9834375640494,10321.98343756405,0,0.0,1561.54931640625,
53,2021-03-19 00:00:00+05:30,1425.5681392816152,1450.7195302858972,1415.0564210881375,1437.56787109375,10617510,0.0,0.0,HDFCBANK.NS,42.33805832102492,Hold,321.9834375640494,10321.98343756405,0,0.0,1561.54931640625,
54,2021-03-22 00:00:00+05:30,1435.0721114412681,1435.0721114412681,1401.9528479212013,1410.3526611328125,7007816,0.0,0.0,HDFCBANK.NS,31.657524093461106,Hold,321.9834375640494,10321.98343756405,0,0.0,1561.54931640625,
55,2021-03-23 00:00:00+05:30,1411.168440265862,1447.1195893701122,1410.3044361511725,1440.11181640625,9880714,0.0,0.0,HDFCBANK.NS,37.2254389348692,Hold,321.9834375640494,10321.98343756405,0,0.0,1561.54931640625,
56,2021-03-24 00:00:00+05:30,1431.2320500781527,1446.1596462869566,1412.128453410135,1419.6163330078125,8184450,0.0,0.0,HDFCBANK.NS,29.920060420219215,Buy,0.0,10321.98343756405,1,7.270966949002583,1419.6163330078125,buy
57,2021-03-25 00:00:00+05:30,1430.5599457618725,1435.6959245994285,1392.2088507046728,1404.7845458984375,11982178,0.0,0.0,HDFCBANK.NS,32.2386522834458,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
58,2021-03-26 00:00:00+05:30,1434.2081064245506,1439.0079996856769,1415.0085333800453,1431.6162109375,6010629,0.0,0.0,HDFCBANK.NS,42.42959725940983,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
59,2021-03-30 00:00:00+05:30,1446.3518731357906,1500.014703726497,1441.4560054013202,1491.518798828125,12803822,0.0,0.0,HDFCBANK.NS,55.561000320483004,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
60,2021-03-31 00:00:00+05:30,1486.0468841852564,1486.0468841852564,1428.4481677439676,1433.8720703125,15387253,0.0,0.0,HDFCBANK.NS,39.39301212863024,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
61,2021-04-01 00:00:00+05:30,1439.3917984390773,1439.3917984390773,1406.3685143244493,1427.248046875,17881881,0.0,0.0,HDFCBANK.NS,39.37479268561564,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
62,2021-04-05 00:00:00+05:30,1420.7683339364148,1425.5682269564702,1373.7293823398713,1391.5849609375,8003293,0.0,0.0,HDFCBANK.NS,35.70730712913081,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
63,2021-04-06 00:00:00+05:30,1401.568707554027,1404.1126741930711,1375.3133171885363,1382.609130859375,7537867,0.0,0.0,HDFCBANK.NS,37.15488942751675,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
64,2021-04-07 00:00:00+05:30,1381.697268542753,1398.4008027091309,1364.657648112946,1389.281005859375,12544090,0.0,0.0,HDFCBANK.NS,40.29292069673665,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
65,2021-04-08 00:00:00+05:30,1394.8489184833088,1402.432772929246,1373.249399786905,1375.4573974609375,8806796,0.0,0.0,HDFCBANK.NS,40.58409502024252,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
66,2021-04-09 00:00:00+05:30,1368.9295185291014,1375.45742004962,1358.4657280851336,1364.849609375,14078908,0.0,0.0,HDFCBANK.NS,39.781631776160374,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
67,2021-04-12 00:00:00+05:30,1337.2502664107124,1343.0101383406939,1298.8511202108355,1312.3388671875,11274564,0.0,0.0,HDFCBANK.NS,33.148192926247845,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
68,2021-04-13 00:00:00+05:30,1313.2507455106568,1350.1618763888098,1306.5308952046812,1344.3060302734375,9300341,0.0,0.0,HDFCBANK.NS,41.22447404001111,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
69,2021-04-15 00:00:00+05:30,1348.769917302718,1379.2011916945971,1335.3302170591323,1372.8653564453125,17222492,0.0,0.0,HDFCBANK.NS,41.03647513842719,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
70,2021-04-16 00:00:00+05:30,1377.5211832690613,1387.1690146392946,1366.5294756671528,1371.473388671875,7803263,0.0,0.0,HDFCBANK.NS,43.238505852554106,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
71,2021-04-19 00:00:00+05:30,1334.3701153834088,1360.961472967099,1317.3785428024767,1355.8736572265625,12034621,0.0,0.0,HDFCBANK.NS,43.14543694037383,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
72,2021-04-20 00:00:00+05:30,1367.9694905814868,1369.3134840442985,1328.5623225928866,1335.7142333984375,11593135,0.0,0.0,HDFCBANK.NS,36.303782603586896,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
73,2021-04-22 00:00:00+05:30,1324.7703705102151,1369.6974125579916,1316.1786095464377,1365.5694580078125,19242656,0.0,0.0,HDFCBANK.NS,30.323890700761993,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
74,2021-04-23 00:00:00+05:30,1352.6097978914806,1377.185225714988,1344.161939646736,1357.5537109375,11356764,0.0,0.0,HDFCBANK.NS,35.889209985347534,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
75,2021-04-26 00:00:00+05:30,1356.449780685328,1371.8094384991748,1346.6099998983327,1348.5780029296875,15085476,0.0,0.0,HDFCBANK.NS,35.57979961433658,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
76,2021-04-27 00:00:00+05:30,1350.929934612157,1384.2891921909616,1348.5780338294787,1381.1212158203125,10296453,0.0,0.0,HDFCBANK.NS,48.059807164492334,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
77,2021-04-28 00:00:00+05:30,1378.769351632087,1419.8084393830159,1373.7294636626746,1417.696533203125,12051970,0.0,0.0,HDFCBANK.NS,55.9018663495307,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
78,2021-04-29 00:00:00+05:30,1426.7201413257214,1443.4718381230516,1402.5287276004085,1413.5684814453125,12039276,0.0,0.0,HDFCBANK.NS,54.12052989513683,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
79,2021-04-30 00:00:00+05:30,1387.1690855712602,1395.6169441774143,1351.1698878488226,1355.77783203125,17616451,0.0,0.0,HDFCBANK.NS,47.09466719193272,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
80,2021-05-03 00:00:00+05:30,1337.250180846512,1364.993585637735,1322.1785638013782,1357.8416748046875,11236850,0.0,0.0,HDFCBANK.NS,48.9386294937095,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
81,2021-05-04 00:00:00+05:30,1353.521769034849,1366.0495365354998,1327.9384333037206,1332.7862548828125,10743164,0.0,0.0,HDFCBANK.NS,53.3777148454908,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
82,2021-05-05 00:00:00+05:30,1344.9300000809392,1353.1857924902833,1326.4023664821011,1346.4659423828125,7210806,0.0,0.0,HDFCBANK.NS,50.3797403154845,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
83,2021-05-06 00:00:00+05:30,1351.2659164891622,1354.3379184623343,1339.170209006086,1344.8341064453125,5738522,0.0,0.0,HDFCBANK.NS,44.55631625860533,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
84,2021-05-07 00:00:00+05:30,1356.4016304269321,1367.9213729002047,1353.8097352443979,1358.129638671875,6024167,0.0,0.0,HDFCBANK.NS,47.523150225180515,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
85,2021-05-10 00:00:00+05:30,1369.889505409103,1372.7694412999422,1356.257855733088,1363.025634765625,5530025,0.0,0.0,HDFCBANK.NS,51.382475321957784,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
86,2021-05-11 00:00:00+05:30,1340.1300448204288,1367.2013928346828,1339.2181120793527,1347.3779296875,7259517,0.0,0.0,HDFCBANK.NS,52.294612611063535,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
87,2021-05-12 00:00:00+05:30,1343.7301069656924,1352.2258945282824,1333.2663163089057,1343.4901123046875,6887463,0.0,0.0,HDFCBANK.NS,45.16199612262104,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
88,2021-05-14 00:00:00+05:30,1338.5461530604048,1342.9141026152247,1327.0264097262573,1331.3463134765625,5302071,0.0,0.0,HDFCBANK.NS,44.359502102073385,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
89,2021-05-17 00:00:00+05:30,1339.3141209328678,1384.8650570544203,1326.0184412194176,1382.609130859375,7560346,0.0,0.0,HDFCBANK.NS,56.19645287007948,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
90,2021-05-18 00:00:00+05:30,1400.5607217664644,1423.4082591600682,1396.768853197032,1417.600341796875,11082640,0.0,0.0,HDFCBANK.NS,56.58349896523207,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
91,2021-05-19 00:00:00+05:30,1411.3604410356272,1419.6642790695416,1394.4169130915166,1399.8406982421875,5065458,0.0,0.0,HDFCBANK.NS,46.54270267408446,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
92,2021-05-20 00:00:00+05:30,1399.9847806030314,1407.2326659728913,1371.329442569447,1375.4573974609375,5342092,0.0,0.0,HDFCBANK.NS,43.15753069189579,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
93,2021-05-21 00:00:00+05:30,1385.2490927272902,1441.7918545992204,1385.2490927272902,1437.3759765625,9670823,0.0,0.0,HDFCBANK.NS,64.4361610228058,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
94,2021-05-24 00:00:00+05:30,1443.0878435160325,1459.599428711577,1438.5279451247463,1449.5196533203125,11073051,0.0,0.0,HDFCBANK.NS,65.66090048520002,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
95,2021-05-25 00:00:00+05:30,1450.0476245501857,1453.167554890992,1411.6484818941067,1419.76025390625,9618487,0.0,0.0,HDFCBANK.NS,64.62234470258083,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
96,2021-05-26 00:00:00+05:30,1420.7682912900618,1427.4881413164337,1411.168505538102,1417.9364013671875,6141995,0.0,0.0,HDFCBANK.NS,62.51473803280287,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
97,2021-05-27 00:00:00+05:30,1414.144534889807,1429.4082189590551,1403.920738765176,1423.3123779296875,10219748,0.0,0.0,HDFCBANK.NS,63.56397725095765,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
98,2021-05-28 00:00:00+05:30,1431.2321239882651,1452.4476276974297,1419.5683605139286,1443.27978515625,8875010,0.0,0.0,HDFCBANK.NS,64.38535723035628,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
99,2021-05-31 00:00:00+05:30,1439.9678349935652,1458.6874168484817,1427.9681030352856,1455.1834716796875,7830527,0.0,0.0,HDFCBANK.NS,65.20912631788039,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
100,2021-06-01 00:00:00+05:30,1459.4554945676678,1465.887304234888,1446.9277271172461,1451.1995849609375,5515081,0.0,0.0,HDFCBANK.NS,67.82009167895521,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
101,2021-06-02 00:00:00+05:30,1449.5677331153381,1449.759681967622,1433.2480963849007,1443.807861328125,5312008,0.0,0.0,HDFCBANK.NS,67.01402647950891,Hold,214.14200369714126,10214.142003697141,0,0.0,1419.6163330078125,
102,2021-06-03 00:00:00+05:30,1447.6477779278127,1463.9193688760554,1428.2082106181058,1459.695556640625,5143630,0.0,0.0,HDFCBANK.NS,71.49522946995701,Sell,0.0,10214.142003697141,1,6.997446801307109,1459.695556640625,sell
103,2021-06-04 00:00:00+05:30,1455.3274848236574,1459.7914085274083,1439.1997982761973,1440.8797607421875,4712238,0.0,0.0,HDFCBANK.NS,60.94876966740812,Hold,131.6625308235689,10345.80453452071,1,6.997446801307109,1459.695556640625,sell
104,2021-06-07 00:00:00+05:30,1449.567658581738,1453.4075729091069,1436.127958435947,1439.8238525390625,4045834,0.0,0.0,HDFCBANK.NS,54.78603174336112,Hold,139.05119230200035,10353.193195999142,1,6.997446801307109,1459.695556640625,sell
105,2021-06-08 00:00:00+05:30,1436.655999975514,1441.2158982597227,1422.2082753800144,1423.6962890625,4936270,0.0,0.0,HDFCBANK.NS,55.17388544036734,Hold,251.90295976394918,10466.04496346109,1,6.997446801307109,1459.695556640625,sell
106,2021-06-09 00:00:00+05:30,1424.5122960755652,1441.8878856413223,1413.136572878156,1421.056396484375,5111721,0.0,0.0,HDFCBANK.NS,60.919559717945404,Hold,270.37546764054423,10484.517471337685,1,6.997446801307109,1459.695556640625,sell
107,2021-06-10 00:00:00+05:30,1422.7841522601984,1429.4080275373406,1414.6723805762651,1421.7762451171875,5741770,0.0,0.0,HDFCBANK.NS,44.71540613790816,Hold,265.3383651274453,10479.480368824587,1,6.997446801307109,1459.695556640625,sell
108,2021-06-11 00:00:00+05:30,1431.3279371139336,1436.6558646391125,1421.7761979555003,1426.864013671875,3602987,0.0,0.0,HDFCBANK.NS,41.93981275194192,Hold,229.73697532865663,10443.878979025798,1,6.997446801307109,1459.695556640625,sell
109,2021-06-14 00:00:00+05:30,1419.0883069764202,1426.5281408198616,1404.0166904514017,1420.240234375,4440982,0.0,0.0,HDFCBANK.NS,50.204412651541936,Hold,276.0865185821385,10490.22852227928,1,6.997446801307109,1459.695556640625,sell
110,2021-06-15 00:00:00+05:30,1426.5281233945122,1436.1279088816893,1415.7764105228264,1430.6080322265625,3784801,0.0,0.0,HDFCBANK.NS,55.03047184843163,Hold,203.53840466912516,10417.680408366266,1,6.997446801307109,1459.695556640625,sell
111,2021-06-16 00:00:00+05:30,1428.4481547739106,1434.2080263657408,1418.944343210413,1425.1842041015625,3851049,0.0,0.0,HDFCBANK.NS,50.74280831340756,Hold,241.4913534332445,10455.633357130386,1,6.997446801307109,1459.695556640625,sell
112,2021-06-17 00:00:00+05:30,1407.3285861266809,1419.5683129159818,1401.5687146964215,1407.424560546875,4641901,0.0,0.0,HDFCBANK.NS,35.51758346004942,Hold,365.7635144173473,10579.905518114489,1,6.997446801307109,1459.695556640625,sell
113,2021-06-18 00:00:00+05:30,1410.6884680844464,1430.3680282040323,1396.7687792193738,1420.5762939453125,5969030,0.0,0.0,HDFCBANK.NS,36.161210268065474,Hold,273.7349596168078,10487.87696331395,1,6.997446801307109,1459.695556640625,sell
114,2021-06-21 00:00:00+05:30,1402.8647255058638,1432.0961446417264,1400.6087991977324,1429.1201171875,3630236,0.0,0.0,HDFCBANK.NS,41.48147659743213,Hold,428.0920146969711,10428.092014696971,0,0.0,1459.695556640625,
115,2021-06-22 00:00:00+05:30,1437.0879301110874,1447.647694460601,1420.7682942982026,1424.416259765625,7183412,0.0,0.0,HDFCBANK.NS,42.360033011490536,Hold,428.0920146969711,10428.092014696971,0,0.0,1459.695556640625,
